ParentID,ParentSMILES,FragmentSMILES,MetaText
Amsacrine,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,[5*]N[5*],"<INDICATION=Leukemia, Acute; Refractory Leukemia> <TARGET=TOP2A; CYP2C9; TOP2B; CBX1; CYP3A4; EHMT2; ATXN2; CYP2C19; HSD17B10; MTOR; CYP2D6; ATAD5; BTF3P11; DRD1; CYP1A2>"
Amsacrine,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,[12*]S(C)(=O)=O,"<INDICATION=Leukemia, Acute; Refractory Leukemia> <TARGET=TOP2A; CYP2C9; TOP2B; CBX1; CYP3A4; EHMT2; ATXN2; CYP2C19; HSD17B10; MTOR; CYP2D6; ATAD5; BTF3P11; DRD1; CYP1A2>"
Amsacrine,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,[5*]N[5*],"<INDICATION=Leukemia, Acute; Refractory Leukemia> <TARGET=TOP2A; CYP2C9; TOP2B; CBX1; CYP3A4; EHMT2; ATXN2; CYP2C19; HSD17B10; MTOR; CYP2D6; ATAD5; BTF3P11; DRD1; CYP1A2>"
Amsacrine,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,[16*]c1c2ccccc2nc2ccccc12,"<INDICATION=Leukemia, Acute; Refractory Leukemia> <TARGET=TOP2A; CYP2C9; TOP2B; CBX1; CYP3A4; EHMT2; ATXN2; CYP2C19; HSD17B10; MTOR; CYP2D6; ATAD5; BTF3P11; DRD1; CYP1A2>"
Anastrozole,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,[8*]C(C)(C)C#N,"<INDICATION=Advanced Breast Cancer; Early Breast Cancer; Locally Advanced Breast Cancer (LABC); Metastatic Breast Cancer; Invasive, early Breast Cancer> <TARGET=ESR1; IGF2; PGR; CYP19A1; TUBB1; DLG2; MAP4K4; CLDN11; CSMD1; ERBB2; ZNF613; CYP1B1; CPD>"
Anastrozole,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,[16*]c1cc([16*])cc([16*])c1,"<INDICATION=Advanced Breast Cancer; Early Breast Cancer; Locally Advanced Breast Cancer (LABC); Metastatic Breast Cancer; Invasive, early Breast Cancer> <TARGET=ESR1; IGF2; PGR; CYP19A1; TUBB1; DLG2; MAP4K4; CLDN11; CSMD1; ERBB2; ZNF613; CYP1B1; CPD>"
Anastrozole,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,[8*]C[8*],"<INDICATION=Advanced Breast Cancer; Early Breast Cancer; Locally Advanced Breast Cancer (LABC); Metastatic Breast Cancer; Invasive, early Breast Cancer> <TARGET=ESR1; IGF2; PGR; CYP19A1; TUBB1; DLG2; MAP4K4; CLDN11; CSMD1; ERBB2; ZNF613; CYP1B1; CPD>"
Anastrozole,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,[9*]n1cncn1,"<INDICATION=Advanced Breast Cancer; Early Breast Cancer; Locally Advanced Breast Cancer (LABC); Metastatic Breast Cancer; Invasive, early Breast Cancer> <TARGET=ESR1; IGF2; PGR; CYP19A1; TUBB1; DLG2; MAP4K4; CLDN11; CSMD1; ERBB2; ZNF613; CYP1B1; CPD>"
Anastrozole,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,[8*]C(C)(C)C#N,"<INDICATION=Advanced Breast Cancer; Early Breast Cancer; Locally Advanced Breast Cancer (LABC); Metastatic Breast Cancer; Invasive, early Breast Cancer> <TARGET=ESR1; IGF2; PGR; CYP19A1; TUBB1; DLG2; MAP4K4; CLDN11; CSMD1; ERBB2; ZNF613; CYP1B1; CPD>"
Apalutamide,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,[5*]NC,<INDICATION=Nonmetastatic Prostate Cancer> <TARGET=AR; BEVI>
Apalutamide,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,[1*]C([6*])=O,<INDICATION=Nonmetastatic Prostate Cancer> <TARGET=AR; BEVI>
Apalutamide,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,[16*]c1ccc([16*])c(F)c1,<INDICATION=Nonmetastatic Prostate Cancer> <TARGET=AR; BEVI>
Apalutamide,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,[5*]N1C(=S)N([10*])C(=O)C12CCC2,<INDICATION=Nonmetastatic Prostate Cancer> <TARGET=AR; BEVI>
Apalutamide,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,[16*]c1cnc(C#N)c([16*])c1,<INDICATION=Nonmetastatic Prostate Cancer> <TARGET=AR; BEVI>
Apalutamide,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,[8*]C(F)(F)F,<INDICATION=Nonmetastatic Prostate Cancer> <TARGET=AR; BEVI>
Arsenic Trioxide,[As+3].[As+3].[O-2].[O-2].[O-2],[As+3],<INDICATION=Refractory Acute Promyelocytic Leukemia> <TARGET=RARA; SMO; IL6; BIRC5; BDNF; CCND1; TXNRD1; FGFR1; MYCN; SERPINE1; IKBKB; HSPA4; PML; JUN; FLT3; MAPK3; EPO; TERT; FAS; GSTO1; CDKN1A; DNMT1; MT1A; MAPK10; TXNRD2; MAPK1>
Arsenic Trioxide,[As+3].[As+3].[O-2].[O-2].[O-2],[As+3],<INDICATION=Refractory Acute Promyelocytic Leukemia> <TARGET=RARA; SMO; IL6; BIRC5; BDNF; CCND1; TXNRD1; FGFR1; MYCN; SERPINE1; IKBKB; HSPA4; PML; JUN; FLT3; MAPK3; EPO; TERT; FAS; GSTO1; CDKN1A; DNMT1; MT1A; MAPK10; TXNRD2; MAPK1>
Arsenic Trioxide,[As+3].[As+3].[O-2].[O-2].[O-2],[O-2],<INDICATION=Refractory Acute Promyelocytic Leukemia> <TARGET=RARA; SMO; IL6; BIRC5; BDNF; CCND1; TXNRD1; FGFR1; MYCN; SERPINE1; IKBKB; HSPA4; PML; JUN; FLT3; MAPK3; EPO; TERT; FAS; GSTO1; CDKN1A; DNMT1; MT1A; MAPK10; TXNRD2; MAPK1>
Arsenic Trioxide,[As+3].[As+3].[O-2].[O-2].[O-2],[O-2],<INDICATION=Refractory Acute Promyelocytic Leukemia> <TARGET=RARA; SMO; IL6; BIRC5; BDNF; CCND1; TXNRD1; FGFR1; MYCN; SERPINE1; IKBKB; HSPA4; PML; JUN; FLT3; MAPK3; EPO; TERT; FAS; GSTO1; CDKN1A; DNMT1; MT1A; MAPK10; TXNRD2; MAPK1>
Arsenic Trioxide,[As+3].[As+3].[O-2].[O-2].[O-2],[O-2],<INDICATION=Refractory Acute Promyelocytic Leukemia> <TARGET=RARA; SMO; IL6; BIRC5; BDNF; CCND1; TXNRD1; FGFR1; MYCN; SERPINE1; IKBKB; HSPA4; PML; JUN; FLT3; MAPK3; EPO; TERT; FAS; GSTO1; CDKN1A; DNMT1; MT1A; MAPK10; TXNRD2; MAPK1>
Asciminib,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC(O)C2)c(-c2ccn[nH]2)c1,[1*]C([6*])=O,<INDICATION=Philadelphia chromosome-positive chronic myeloid leukemia in chronic phase> <TARGET=ABL1; BCR>
Asciminib,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC(O)C2)c(-c2ccn[nH]2)c1,[5*]N[5*],<INDICATION=Philadelphia chromosome-positive chronic myeloid leukemia in chronic phase> <TARGET=ABL1; BCR>
Asciminib,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC(O)C2)c(-c2ccn[nH]2)c1,[16*]c1ccc([16*])cc1,<INDICATION=Philadelphia chromosome-positive chronic myeloid leukemia in chronic phase> <TARGET=ABL1; BCR>
Asciminib,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC(O)C2)c(-c2ccn[nH]2)c1,[3*]OC(F)(F)Cl,<INDICATION=Philadelphia chromosome-positive chronic myeloid leukemia in chronic phase> <TARGET=ABL1; BCR>
Asciminib,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC(O)C2)c(-c2ccn[nH]2)c1,[14*]c1ncc([16*])cc1[16*],<INDICATION=Philadelphia chromosome-positive chronic myeloid leukemia in chronic phase> <TARGET=ABL1; BCR>
Asciminib,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC(O)C2)c(-c2ccn[nH]2)c1,[5*]N1CCC(O)C1,<INDICATION=Philadelphia chromosome-positive chronic myeloid leukemia in chronic phase> <TARGET=ABL1; BCR>
Asciminib,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC(O)C2)c(-c2ccn[nH]2)c1,[14*]c1ccn[nH]1,<INDICATION=Philadelphia chromosome-positive chronic myeloid leukemia in chronic phase> <TARGET=ABL1; BCR>
Avapritinib,Cn1cc(-c2cc3c(N4CCN(c5ncc(C(C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,[16*]c1cnn(C)c1,<INDICATION=Metastatic Gastrointestinal Stromal Tumor; Unresectable Gastrointestinal stromal tumor> <TARGET=KIT; PDGFRA; FLT3; DPT; CBL>
Avapritinib,Cn1cc(-c2cc3c(N4CCN(c5ncc(C(C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,[14*]c1ncnn2cc([16*])cc12,<INDICATION=Metastatic Gastrointestinal Stromal Tumor; Unresectable Gastrointestinal stromal tumor> <TARGET=KIT; PDGFRA; FLT3; DPT; CBL>
Avapritinib,Cn1cc(-c2cc3c(N4CCN(c5ncc(C(C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,[5*]N1CCN([5*])CC1,<INDICATION=Metastatic Gastrointestinal Stromal Tumor; Unresectable Gastrointestinal stromal tumor> <TARGET=KIT; PDGFRA; FLT3; DPT; CBL>
Avapritinib,Cn1cc(-c2cc3c(N4CCN(c5ncc(C(C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,[14*]c1ncc([16*])cn1,<INDICATION=Metastatic Gastrointestinal Stromal Tumor; Unresectable Gastrointestinal stromal tumor> <TARGET=KIT; PDGFRA; FLT3; DPT; CBL>
Avapritinib,Cn1cc(-c2cc3c(N4CCN(c5ncc(C(C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,[8*]C([8*])(C)N,<INDICATION=Metastatic Gastrointestinal Stromal Tumor; Unresectable Gastrointestinal stromal tumor> <TARGET=KIT; PDGFRA; FLT3; DPT; CBL>
Avapritinib,Cn1cc(-c2cc3c(N4CCN(c5ncc(C(C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,[16*]c1ccc(F)cc1,<INDICATION=Metastatic Gastrointestinal Stromal Tumor; Unresectable Gastrointestinal stromal tumor> <TARGET=KIT; PDGFRA; FLT3; DPT; CBL>
Axitinib,CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,[5*]NC,<INDICATION=Advanced Thyroid cancer> <TARGET=KDR; ABCG2; YES1; FLT1; UGT1A9; UGT1A10; DRD2; PDGFRB; PDGFRA; TP53; VHL; ABL1; FABP5; KIT; CD274; PDGFB; HIF1A; UGT1A7; UGT1A8; BRAF; OR2B11; FLT4>
Axitinib,CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,[1*]C([6*])=O,<INDICATION=Advanced Thyroid cancer> <TARGET=KDR; ABCG2; YES1; FLT1; UGT1A9; UGT1A10; DRD2; PDGFRB; PDGFRA; TP53; VHL; ABL1; FABP5; KIT; CD274; PDGFB; HIF1A; UGT1A7; UGT1A8; BRAF; OR2B11; FLT4>
Axitinib,CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,[16*]c1ccccc1[16*],<INDICATION=Advanced Thyroid cancer> <TARGET=KDR; ABCG2; YES1; FLT1; UGT1A9; UGT1A10; DRD2; PDGFRB; PDGFRA; TP53; VHL; ABL1; FABP5; KIT; CD274; PDGFB; HIF1A; UGT1A7; UGT1A8; BRAF; OR2B11; FLT4>
Axitinib,CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,[11*]S[11*],<INDICATION=Advanced Thyroid cancer> <TARGET=KDR; ABCG2; YES1; FLT1; UGT1A9; UGT1A10; DRD2; PDGFRB; PDGFRA; TP53; VHL; ABL1; FABP5; KIT; CD274; PDGFB; HIF1A; UGT1A7; UGT1A8; BRAF; OR2B11; FLT4>
Axitinib,CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,[7*]=Cc1n[nH]c2cc([16*])ccc12,<INDICATION=Advanced Thyroid cancer> <TARGET=KDR; ABCG2; YES1; FLT1; UGT1A9; UGT1A10; DRD2; PDGFRB; PDGFRA; TP53; VHL; ABL1; FABP5; KIT; CD274; PDGFB; HIF1A; UGT1A7; UGT1A8; BRAF; OR2B11; FLT4>
Axitinib,CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,[7*]=Cc1ccccn1,<INDICATION=Advanced Thyroid cancer> <TARGET=KDR; ABCG2; YES1; FLT1; UGT1A9; UGT1A10; DRD2; PDGFRB; PDGFRA; TP53; VHL; ABL1; FABP5; KIT; CD274; PDGFB; HIF1A; UGT1A7; UGT1A8; BRAF; OR2B11; FLT4>
Azacitidine,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,[9*]n1cnc(N)nc1=O,<INDICATION=Acute Myeloid Leukemia (AML); Chronic Myelomonocytic Leukemia> <TARGET=NRAS; DNMT1; TG; MTHFR; ALDH1A1; GMNN; NFE2L2; IDH1; SMAD3; XRCC1; KRAS; TAGLN; FLT3; ATAD5; AFP; GGT1; MYC; ABL1; CDA; MGMT; TP53; AR; IDH2; NR3C1; THPO; LIF; HTT; PLAU; PTPN11; DNMT3A; TYMS; CBL; HBB; GSTP1; CD247; RORC; TRIT1; GATA2; TET2; IL11>
Azacitidine,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,[13*]C1OC([13*])C(O)C1O,<INDICATION=Acute Myeloid Leukemia (AML); Chronic Myelomonocytic Leukemia> <TARGET=NRAS; DNMT1; TG; MTHFR; ALDH1A1; GMNN; NFE2L2; IDH1; SMAD3; XRCC1; KRAS; TAGLN; FLT3; ATAD5; AFP; GGT1; MYC; ABL1; CDA; MGMT; TP53; AR; IDH2; NR3C1; THPO; LIF; HTT; PLAU; PTPN11; DNMT3A; TYMS; CBL; HBB; GSTP1; CD247; RORC; TRIT1; GATA2; TET2; IL11>
Azacitidine,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,[8*]CO,<INDICATION=Acute Myeloid Leukemia (AML); Chronic Myelomonocytic Leukemia> <TARGET=NRAS; DNMT1; TG; MTHFR; ALDH1A1; GMNN; NFE2L2; IDH1; SMAD3; XRCC1; KRAS; TAGLN; FLT3; ATAD5; AFP; GGT1; MYC; ABL1; CDA; MGMT; TP53; AR; IDH2; NR3C1; THPO; LIF; HTT; PLAU; PTPN11; DNMT3A; TYMS; CBL; HBB; GSTP1; CD247; RORC; TRIT1; GATA2; TET2; IL11>
Belinostat,O=C(C=Cc1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,[7*]=CC(=O)NO,<INDICATION=Relapsed Peripheral T-Cell Lymphoma; Refractory Peripheral T-cell Lymphoma Unspecified> <TARGET=UGT1A1; HDAC3; HDAC9; HDAC6; HDAC5; HDAC10; HDAC1; FBXW7; HDAC7; GARS1; KMT2A; GAPDHP1; HDAC11; GART; MSTN; GAS1; GDF9; GAS2; GDF2; HDAC4; HDAC8; HDAC2>
Belinostat,O=C(C=Cc1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,[7*]=Cc1cccc(S([12*])(=O)=O)c1,<INDICATION=Relapsed Peripheral T-Cell Lymphoma; Refractory Peripheral T-cell Lymphoma Unspecified> <TARGET=UGT1A1; HDAC3; HDAC9; HDAC6; HDAC5; HDAC10; HDAC1; FBXW7; HDAC7; GARS1; KMT2A; GAPDHP1; HDAC11; GART; MSTN; GAS1; GDF9; GAS2; GDF2; HDAC4; HDAC8; HDAC2>
Belinostat,O=C(C=Cc1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,[5*]N[5*],<INDICATION=Relapsed Peripheral T-Cell Lymphoma; Refractory Peripheral T-cell Lymphoma Unspecified> <TARGET=UGT1A1; HDAC3; HDAC9; HDAC6; HDAC5; HDAC10; HDAC1; FBXW7; HDAC7; GARS1; KMT2A; GAPDHP1; HDAC11; GART; MSTN; GAS1; GDF9; GAS2; GDF2; HDAC4; HDAC8; HDAC2>
Belinostat,O=C(C=Cc1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,[16*]c1ccccc1,<INDICATION=Relapsed Peripheral T-Cell Lymphoma; Refractory Peripheral T-cell Lymphoma Unspecified> <TARGET=UGT1A1; HDAC3; HDAC9; HDAC6; HDAC5; HDAC10; HDAC1; FBXW7; HDAC7; GARS1; KMT2A; GAPDHP1; HDAC11; GART; MSTN; GAS1; GDF9; GAS2; GDF2; HDAC4; HDAC8; HDAC2>
Belotecan,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CCNC(C)C,[16*]c1c2c(nc3ccccc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,<INDICATION=nan> <TARGET=TOP1>
Belotecan,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CCNC(C)C,[4*]CC[8*],<INDICATION=nan> <TARGET=TOP1>
Belotecan,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CCNC(C)C,[5*]N[5*],<INDICATION=nan> <TARGET=TOP1>
Belotecan,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CCNC(C)C,[4*]C(C)C,<INDICATION=nan> <TARGET=TOP1>
Belzutifan,CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1C(O)C(F)C2F,[16*]c1ccc(S(C)(=O)=O)c2c1C(F)C(F)C2O,<INDICATION=Advanced Renal Cell Carcinoma> <TARGET=HMGB2>
Belzutifan,CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1C(O)C(F)C2F,[3*]O[3*],<INDICATION=Advanced Renal Cell Carcinoma> <TARGET=HMGB2>
Belzutifan,CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1C(O)C(F)C2F,[16*]c1cc(F)cc(C#N)c1,<INDICATION=Advanced Renal Cell Carcinoma> <TARGET=HMGB2>
Bendamustine,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,[14*]c1nc2cc([16*])ccc2n1C,<INDICATION=Chronic Lymphocytic Leukaemia (CLL); Follicular Non-Hodgkin's Lymphoma Refractory; Refractory Hodgkin Lymphoma; Refractory Mantle Cell Lymphoma; Waldenstrom's Macroglobulinemia (WM); Recurrent multiple myeloma; Refractory indolent B cell non-hodgkin lymphoma> <TARGET=ATM; TP53; CD69>
Bendamustine,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,[8*]CCCC(=O)O,<INDICATION=Chronic Lymphocytic Leukaemia (CLL); Follicular Non-Hodgkin's Lymphoma Refractory; Refractory Hodgkin Lymphoma; Refractory Mantle Cell Lymphoma; Waldenstrom's Macroglobulinemia (WM); Recurrent multiple myeloma; Refractory indolent B cell non-hodgkin lymphoma> <TARGET=ATM; TP53; CD69>
Bendamustine,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,[5*]N([5*])[5*],<INDICATION=Chronic Lymphocytic Leukaemia (CLL); Follicular Non-Hodgkin's Lymphoma Refractory; Refractory Hodgkin Lymphoma; Refractory Mantle Cell Lymphoma; Waldenstrom's Macroglobulinemia (WM); Recurrent multiple myeloma; Refractory indolent B cell non-hodgkin lymphoma> <TARGET=ATM; TP53; CD69>
Bendamustine,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,[4*]CCCl,<INDICATION=Chronic Lymphocytic Leukaemia (CLL); Follicular Non-Hodgkin's Lymphoma Refractory; Refractory Hodgkin Lymphoma; Refractory Mantle Cell Lymphoma; Waldenstrom's Macroglobulinemia (WM); Recurrent multiple myeloma; Refractory indolent B cell non-hodgkin lymphoma> <TARGET=ATM; TP53; CD69>
Bendamustine,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,[4*]CCCl,<INDICATION=Chronic Lymphocytic Leukaemia (CLL); Follicular Non-Hodgkin's Lymphoma Refractory; Refractory Hodgkin Lymphoma; Refractory Mantle Cell Lymphoma; Waldenstrom's Macroglobulinemia (WM); Recurrent multiple myeloma; Refractory indolent B cell non-hodgkin lymphoma> <TARGET=ATM; TP53; CD69>
Bexarotene,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,[16*]c1ccc(C(=C)c2cc3c(cc2C)C(C)(C)CCC3(C)C)cc1,<INDICATION=Refractory peripheral cutaneous T-cell lymphoma> <TARGET=NR1I2; OPN1SW; RXRB; RXRG; USP1; HCN2; NR1H3; RXRA; MAPK8; KAT2A; BLM; CCND1>
Bexarotene,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,[6*]C(=O)O,<INDICATION=Refractory peripheral cutaneous T-cell lymphoma> <TARGET=NR1I2; OPN1SW; RXRB; RXRG; USP1; HCN2; NR1H3; RXRA; MAPK8; KAT2A; BLM; CCND1>
Bicalutamide,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,[1*]C(=O)C(C)(O)CS(=O)(=O)c1ccc(F)cc1,<INDICATION=Stage D2 Prostatic carcinoma> <TARGET=CYP2B6; CFLAR; AR; BAX; VDR; KLK3; CDH1; KMT2D; FST; BEVI>
Bicalutamide,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,[5*]N[5*],<INDICATION=Stage D2 Prostatic carcinoma> <TARGET=CYP2B6; CFLAR; AR; BAX; VDR; KLK3; CDH1; KMT2D; FST; BEVI>
Bicalutamide,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,[16*]c1ccc(C#N)c([16*])c1,<INDICATION=Stage D2 Prostatic carcinoma> <TARGET=CYP2B6; CFLAR; AR; BAX; VDR; KLK3; CDH1; KMT2D; FST; BEVI>
Bicalutamide,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,[8*]C(F)(F)F,<INDICATION=Stage D2 Prostatic carcinoma> <TARGET=CYP2B6; CFLAR; AR; BAX; VDR; KLK3; CDH1; KMT2D; FST; BEVI>
Binimetinib,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,[16*]c1cc2c(ncn2C)c(F)c1[16*],<INDICATION=Metastatic Melanoma; Unresectable Melanoma> <TARGET=BRAF; APC; MAP2K1; ATM; HRAS; NRAS; MAP2K7; UGT1A1; NF1; PTEN; PIK3CA; MAP2K3; KRAS; KIT; MAP2K4; NR2F6; JAK2; MAP2K2; MAP2K6; MAP2K5>
Binimetinib,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,[5*]N[5*],<INDICATION=Metastatic Melanoma; Unresectable Melanoma> <TARGET=BRAF; APC; MAP2K1; ATM; HRAS; NRAS; MAP2K7; UGT1A1; NF1; PTEN; PIK3CA; MAP2K3; KRAS; KIT; MAP2K4; NR2F6; JAK2; MAP2K2; MAP2K6; MAP2K5>
Binimetinib,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,[16*]c1ccc(Br)cc1F,<INDICATION=Metastatic Melanoma; Unresectable Melanoma> <TARGET=BRAF; APC; MAP2K1; ATM; HRAS; NRAS; MAP2K7; UGT1A1; NF1; PTEN; PIK3CA; MAP2K3; KRAS; KIT; MAP2K4; NR2F6; JAK2; MAP2K2; MAP2K6; MAP2K5>
Binimetinib,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,[3*]ONC([6*])=O,<INDICATION=Metastatic Melanoma; Unresectable Melanoma> <TARGET=BRAF; APC; MAP2K1; ATM; HRAS; NRAS; MAP2K7; UGT1A1; NF1; PTEN; PIK3CA; MAP2K3; KRAS; KIT; MAP2K4; NR2F6; JAK2; MAP2K2; MAP2K6; MAP2K5>
Binimetinib,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,[4*]CCO,<INDICATION=Metastatic Melanoma; Unresectable Melanoma> <TARGET=BRAF; APC; MAP2K1; ATM; HRAS; NRAS; MAP2K7; UGT1A1; NF1; PTEN; PIK3CA; MAP2K3; KRAS; KIT; MAP2K4; NR2F6; JAK2; MAP2K2; MAP2K6; MAP2K5>
Bleomycin,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1,[14*]c1nc([14*])c(C)c(N)n1,"<INDICATION=Cervical Cancers; Head and Neck Carcinoma; Intracranial Germ Cell Tumors; Lymphoma, Hodgkins; Malignant Pleural Effusions; Non-Hodgkin's Lymphoma (NHL); Ovarian Cancer; Penile Cancer; Testicular Cancer; Vulvar Cancers; Early Kaposi's sarcoma> <TARGET=CCL17; IFNG; NFE2L2; SMAD2; WRN; LIG1; BLMH; F2R; MAPK8; ADK; GSTM1; PLAU; GJA1; CTLA4; BRCA1; AFP>"
Bleomycin,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1,[4*]C([8*])CC(N)=O,"<INDICATION=Cervical Cancers; Head and Neck Carcinoma; Intracranial Germ Cell Tumors; Lymphoma, Hodgkins; Malignant Pleural Effusions; Non-Hodgkin's Lymphoma (NHL); Ovarian Cancer; Penile Cancer; Testicular Cancer; Vulvar Cancers; Early Kaposi's sarcoma> <TARGET=CCL17; IFNG; NFE2L2; SMAD2; WRN; LIG1; BLMH; F2R; MAPK8; ADK; GSTM1; PLAU; GJA1; CTLA4; BRCA1; AFP>"
